OBJECTID,DATE,Group,Facility,County,Cases,Month,Cases_Normalized,Risk_Level
1017,2021-11-03 11:00:00,Staff,State and Local Affected Facilities,Queen_Anne_s,8,11,-0.34692600726584993,0
1018,2021-11-03 11:00:00,Patients,State and Local Affected Facilities,Queen_Anne_s,21,11,-0.29125341899074453,0
1019,2021-11-03 11:00:00,Inmates,State and Local Affected Facilities,Queen_Anne_s,0,11,-0.3811860615889917,0
1020,2021-11-03 11:00:00,Youth,State and Local Affected Facilities,Queen_Anne_s,0,11,-0.3811860615889917,0
1021,2021-11-10 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Queen_Anne_s,72,11,-0.07284557268071572,0
1022,2021-11-10 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Queen_Anne_s,74,11,-0.06428055909993027,0
1023,2021-11-10 10:00:00,Staff,State and Local Affected Facilities,Queen_Anne_s,8,11,-0.34692600726584993,0
1024,2021-11-10 10:00:00,Patients,State and Local Affected Facilities,Queen_Anne_s,21,11,-0.29125341899074453,0
1025,2021-11-10 10:00:00,Inmates,State and Local Affected Facilities,Queen_Anne_s,0,11,-0.3811860615889917,0
1026,2021-11-10 10:00:00,Youth,State and Local Affected Facilities,Queen_Anne_s,0,11,-0.3811860615889917,0
55,2020-04-29 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,4,-0.3811860615889917,0
56,2020-04-29 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,4,-0.3811860615889917,0
57,2020-04-29 10:00:00,Staff,State and Local Affected Facilities,Somerset,1,4,-0.376903554798599,0
58,2020-04-29 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,4,-0.3811860615889917,0
59,2020-04-29 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,4,-0.3811860615889917,0
60,2020-04-29 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,4,-0.3811860615889917,0
61,2020-05-06 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,5,-0.3811860615889917,0
62,2020-05-06 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,5,-0.3811860615889917,0
63,2020-05-06 10:00:00,Staff,State and Local Affected Facilities,Somerset,1,5,-0.376903554798599,0
64,2020-05-06 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
65,2020-05-06 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
66,2020-05-06 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
67,2020-05-13 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,5,-0.3811860615889917,0
68,2020-05-13 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,5,-0.3811860615889917,0
69,2020-05-13 10:00:00,Staff,State and Local Affected Facilities,Somerset,5,5,-0.35977352763702813,0
70,2020-05-13 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
71,2020-05-13 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
72,2020-05-13 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
73,2020-05-20 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,5,-0.3811860615889917,0
74,2020-05-20 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,1,5,-0.376903554798599,0
75,2020-05-20 10:00:00,Staff,State and Local Affected Facilities,Somerset,5,5,-0.35977352763702813,0
76,2020-05-20 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
77,2020-05-20 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
78,2020-05-20 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
79,2020-05-27 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,5,-0.3811860615889917,0
80,2020-05-27 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,1,5,-0.376903554798599,0
81,2020-05-27 10:00:00,Staff,State and Local Affected Facilities,Somerset,5,5,-0.35977352763702813,0
82,2020-05-27 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
83,2020-05-27 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
84,2020-05-27 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,5,-0.3811860615889917,0
85,2020-06-03 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,6,-0.3811860615889917,0
86,2020-06-03 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,1,6,-0.376903554798599,0
87,2020-06-03 10:00:00,Staff,State and Local Affected Facilities,Somerset,3,6,-0.36833854121781356,0
88,2020-06-03 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
89,2020-06-03 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
90,2020-06-03 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
91,2020-06-10 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,1,6,-0.376903554798599,0
92,2020-06-10 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,6,-0.3811860615889917,0
93,2020-06-10 10:00:00,Staff,State and Local Affected Facilities,Somerset,3,6,-0.36833854121781356,0
94,2020-06-10 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
95,2020-06-10 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
96,2020-06-10 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
97,2020-06-17 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,6,-0.3811860615889917,0
98,2020-06-17 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,6,-0.3811860615889917,0
99,2020-06-17 10:00:00,Staff,State and Local Affected Facilities,Somerset,3,6,-0.36833854121781356,0
100,2020-06-17 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
101,2020-06-17 10:00:00,Inmates,State and Local Affected Facilities,Somerset,4,6,-0.36405603442742085,0
102,2020-06-17 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
103,2020-06-24 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,6,-0.3811860615889917,0
104,2020-06-24 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,6,-0.3811860615889917,0
105,2020-06-24 10:00:00,Staff,State and Local Affected Facilities,Somerset,3,6,-0.36833854121781356,0
106,2020-06-24 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
107,2020-06-24 10:00:00,Inmates,State and Local Affected Facilities,Somerset,5,6,-0.35977352763702813,0
108,2020-06-24 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,6,-0.3811860615889917,0
109,2020-07-01 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
110,2020-07-01 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
111,2020-07-01 10:00:00,Staff,State and Local Affected Facilities,Somerset,3,7,-0.36833854121781356,0
112,2020-07-01 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
113,2020-07-01 10:00:00,Inmates,State and Local Affected Facilities,Somerset,5,7,-0.35977352763702813,0
114,2020-07-01 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
115,2020-07-08 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
116,2020-07-08 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
117,2020-07-08 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
118,2020-07-08 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
119,2020-07-08 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
120,2020-07-08 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
145,2020-07-15 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
146,2020-07-15 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
147,2020-07-15 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
148,2020-07-15 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
149,2020-07-15 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
150,2020-07-15 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
157,2020-07-22 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
158,2020-07-22 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
159,2020-07-22 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
160,2020-07-22 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
161,2020-07-22 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
162,2020-07-22 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
163,2020-07-29 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
164,2020-07-29 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,7,-0.3811860615889917,0
165,2020-07-29 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
166,2020-07-29 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
167,2020-07-29 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
168,2020-07-29 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,7,-0.3811860615889917,0
181,2020-08-05 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
182,2020-08-05 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
183,2020-08-05 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
184,2020-08-05 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
185,2020-08-05 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
186,2020-08-05 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
211,2020-08-12 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
212,2020-08-12 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
213,2020-08-12 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
214,2020-08-12 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
215,2020-08-12 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
216,2020-08-12 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
235,2020-08-19 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
236,2020-08-19 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
237,2020-08-19 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
238,2020-08-19 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
239,2020-08-19 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
240,2020-08-19 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
247,2020-08-26 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
248,2020-08-26 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,8,-0.3811860615889917,0
249,2020-08-26 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
250,2020-08-26 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
251,2020-08-26 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
252,2020-08-26 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,8,-0.3811860615889917,0
253,2020-09-02 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
254,2020-09-02 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
255,2020-09-02 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
256,2020-09-02 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
257,2020-09-02 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
258,2020-09-02 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
271,200-09-09 09:03:58,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
272,200-09-09 09:03:58,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
273,200-09-09 09:03:58,Staff,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
274,200-09-09 09:03:58,Patients,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
275,200-09-09 09:03:58,Inmates,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
276,200-09-09 09:03:58,Youth,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
295,2020-09-16 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
296,2020-09-16 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
297,2020-09-16 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
298,2020-09-16 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
299,2020-09-16 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
300,2020-09-16 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
319,2020-09-23 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
320,2020-09-23 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
321,2020-09-23 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
322,2020-09-23 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
323,2020-09-23 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
324,2020-09-23 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
325,2020-09-30 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
326,2020-09-30 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,9,-0.3811860615889917,0
327,2020-09-30 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
328,2020-09-30 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
329,2020-09-30 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
330,2020-09-30 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,9,-0.3811860615889917,0
331,2020-10-07 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
332,2020-10-07 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
333,2020-10-07 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
334,2020-10-07 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
335,2020-10-07 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
336,2020-10-07 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
337,2020-10-14 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
338,2020-10-14 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
339,2020-10-14 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
340,2020-10-14 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
341,2020-10-14 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
342,2020-10-14 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
361,2020-10-21 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
362,2020-10-21 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
363,2020-10-21 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
364,2020-10-21 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
365,2020-10-21 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
366,2020-10-21 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
415,2020-10-28 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
416,2020-10-28 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,10,-0.3811860615889917,0
417,2020-10-28 10:00:00,Staff,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
418,2020-10-28 10:00:00,Patients,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
419,2020-10-28 10:00:00,Inmates,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
420,2020-10-28 10:00:00,Youth,State and Local Affected Facilities,Somerset,0,10,-0.3811860615889917,0
439,2020-11-04 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0,11,-0.3811860615889917,0
