OBJECTID,DATE,Month,County,Group,Facility,Cases,Cases_Normalized,Risk_Level
647,2021-02-03 10:00:00,2,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
648,2021-02-03 10:00:00,2,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
649,2021-02-10 10:00:00,2,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",145,0.23977742301795302,0
650,2021-02-10 10:00:00,2,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",219,0.5566829255070145,0
651,2021-02-10 10:00:00,2,Allegany,Staff,State and Local Affected Facilities,344,1.091996274306105,2
652,2021-02-10 10:00:00,2,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
653,2021-02-10 10:00:00,2,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
654,2021-02-10 10:00:00,2,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
661,2021-02-17 10:00:00,2,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",218,0.5524004187166218,0
662,2021-02-17 10:00:00,2,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",334,1.0491712064021776,2
663,2021-02-17 10:00:00,2,Allegany,Staff,State and Local Affected Facilities,163,0.316862545245022,0
664,2021-02-17 10:00:00,2,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
665,2021-02-17 10:00:00,2,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
666,2021-02-17 10:00:00,2,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
679,2021-02-24 10:00:00,2,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",239,0.642333061314869,2
680,2021-02-24 10:00:00,2,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",331,1.0363236860309994,2
681,2021-02-24 10:00:00,2,Allegany,Staff,State and Local Affected Facilities,152,0.2697549705507021,0
682,2021-02-24 10:00:00,2,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
683,2021-02-24 10:00:00,2,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
684,2021-02-24 10:00:00,2,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
685,2021-03-03 10:00:00,3,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",239,0.642333061314869,2
686,2021-03-03 10:00:00,3,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",331,1.0363236860309994,2
687,2021-03-03 10:00:00,3,Allegany,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
688,2021-03-03 10:00:00,3,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
689,2021-03-03 10:00:00,3,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
690,2021-03-03 10:00:00,3,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
697,2021-03-10 10:00:00,3,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",58,-0.13280066774621382,0
698,2021-03-10 10:00:00,3,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",42,-0.20132077639249737,0
699,2021-03-10 10:00:00,3,Allegany,Staff,State and Local Affected Facilities,12,-0.3297959801042791,0
700,2021-03-10 10:00:00,3,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
701,2021-03-10 10:00:00,3,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
702,2021-03-10 10:00:00,3,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
715,2021-03-17 11:00:00,3,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",121,0.13699726004852766,0
716,2021-03-17 11:00:00,3,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",165,0.3254275588258075,0
717,2021-03-17 11:00:00,3,Allegany,Staff,State and Local Affected Facilities,160,0.30401502487384385,0
718,2021-03-17 11:00:00,3,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
719,2021-03-17 11:00:00,3,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
720,2021-03-17 11:00:00,3,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
721,2021-03-24 11:00:00,3,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",122,0.1412797668389204,0
722,2021-03-24 11:00:00,3,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",165,0.3254275588258075,0
723,2021-03-24 11:00:00,3,Allegany,Staff,State and Local Affected Facilities,150,0.26118995696991665,0
724,2021-03-24 11:00:00,3,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
725,2021-03-24 11:00:00,3,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
726,2021-03-24 11:00:00,3,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
727,2021-03-31 11:00:00,3,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",119,0.12843224646774223,0
728,2021-03-31 11:00:00,3,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",220,0.5609654322974073,0
729,2021-03-31 11:00:00,3,Allegany,Staff,State and Local Affected Facilities,321,0.9934986181270722,2
730,2021-03-31 11:00:00,3,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
731,2021-03-31 11:00:00,3,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
732,2021-03-31 11:00:00,3,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
733,2021-04-07 11:00:00,4,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",146,0.24405992980834573,0
734,2021-04-07 11:00:00,4,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",254,0.7065706631707598,2
735,2021-04-07 11:00:00,4,Allegany,Staff,State and Local Affected Facilities,322,0.997781124917465,2
736,2021-04-07 11:00:00,4,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
737,2021-04-07 11:00:00,4,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
738,2021-04-07 11:00:00,4,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
745,2021-04-14 11:00:00,4,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",208,0.5095753508126946,0
746,2021-04-14 11:00:00,4,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",303,0.9164134959000032,2
747,2021-04-14 11:00:00,4,Allegany,Staff,State and Local Affected Facilities,342,1.0834312607253194,2
748,2021-04-14 11:00:00,4,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
749,2021-04-14 11:00:00,4,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
750,2021-04-14 11:00:00,4,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
751,2020-04-21 11:00:00,4,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",208,0.5095753508126946,0
752,2020-04-21 11:00:00,4,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",304,0.9206960026903959,2
753,2020-04-21 11:00:00,4,Allegany,Staff,State and Local Affected Facilities,355,1.1391038490004248,2
754,2020-04-21 11:00:00,4,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
755,2020-04-21 11:00:00,4,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
756,2020-04-21 11:00:00,4,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
763,2021-04-28 11:00:00,4,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",193,0.44533774895680367,0
764,2021-04-28 11:00:00,4,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",268,0.7665257582362579,2
765,2021-04-28 11:00:00,4,Allegany,Staff,State and Local Affected Facilities,366,1.1862114236947447,2
766,2021-04-28 11:00:00,4,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
767,2021-04-28 11:00:00,4,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
768,2021-04-28 11:00:00,4,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
775,2021-05-05 11:00:00,5,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",127,0.162692300790884,0
776,2021-05-05 11:00:00,5,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",141,0.22264739585638213,0
777,2021-05-05 11:00:00,5,Allegany,Staff,State and Local Affected Facilities,339,1.0705837403541412,2
778,2021-05-05 11:00:00,5,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
779,2021-05-05 11:00:00,5,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
780,2021-05-05 11:00:00,5,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
781,2021-05-13 11:00:00,5,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",127,0.162692300790884,0
782,2021-05-13 11:00:00,5,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",141,0.22264739585638213,0
783,2021-05-13 11:00:00,5,Allegany,Staff,State and Local Affected Facilities,187,0.4196427082144473,0
784,2021-05-13 11:00:00,5,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
785,2021-05-13 11:00:00,5,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
786,2021-05-13 11:00:00,5,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
793,2021-05-19 11:00:00,5,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
794,2021-05-19 11:00:00,5,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
795,2021-05-19 11:00:00,5,Allegany,Staff,State and Local Affected Facilities,188,0.4239252150048401,0
796,2021-05-19 11:00:00,5,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
797,2021-05-19 11:00:00,5,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
798,2021-05-19 11:00:00,5,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
799,2021-05-26 11:00:00,5,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
800,2021-05-26 11:00:00,5,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
801,2021-05-26 11:00:00,5,Allegany,Staff,State and Local Affected Facilities,190,0.4324902285856255,0
802,2021-05-26 11:00:00,5,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
803,2021-05-26 11:00:00,5,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
804,2021-05-26 11:00:00,5,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
805,2021-06-02 11:00:00,6,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
806,2021-06-02 11:00:00,6,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
807,2021-06-02 11:00:00,6,Allegany,Staff,State and Local Affected Facilities,168,0.33827507919698563,0
808,2021-06-02 11:00:00,6,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
809,2021-06-02 11:00:00,6,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
810,2021-06-02 11:00:00,6,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
817,2021-06-09 11:00:00,6,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",58,-0.13280066774621382,0
818,2021-06-09 11:00:00,6,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",42,-0.20132077639249737,0
819,2021-06-09 11:00:00,6,Allegany,Staff,State and Local Affected Facilities,168,0.33827507919698563,0
820,2021-06-09 11:00:00,6,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
821,2021-06-09 11:00:00,6,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
822,2021-06-09 11:00:00,6,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
829,2021-06-16 11:00:00,6,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",128,0.16697480758127672,0
830,2021-06-16 11:00:00,6,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",168,0.33827507919698563,0
831,2021-06-16 11:00:00,6,Allegany,Staff,State and Local Affected Facilities,298,0.8950009619480396,2
832,2021-06-16 11:00:00,6,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
833,2021-06-16 11:00:00,6,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
834,2021-06-16 11:00:00,6,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
841,2021-06-23 11:00:00,6,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",128,0.16697480758127672,0
842,2021-06-23 11:00:00,6,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",168,0.33827507919698563,0
843,2021-06-23 11:00:00,6,Allegany,Staff,State and Local Affected Facilities,298,0.8950009619480396,2
844,2021-06-23 11:00:00,6,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
845,2021-06-23 11:00:00,6,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
846,2021-06-23 11:00:00,6,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
853,2021-06-30 11:00:00,6,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
854,2021-06-30 11:00:00,6,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
855,2021-06-30 11:00:00,6,Allegany,Staff,State and Local Affected Facilities,299,0.8992834687384323,2
856,2021-06-30 11:00:00,6,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
857,2021-06-30 11:00:00,6,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
858,2021-06-30 11:00:00,6,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
865,2021-07-07 11:00:00,7,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
866,2021-07-07 11:00:00,7,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
867,2021-07-07 11:00:00,7,Allegany,Staff,State and Local Affected Facilities,168,0.33827507919698563,0
868,2021-07-07 11:00:00,7,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
869,2021-07-07 11:00:00,7,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
870,2021-07-07 11:00:00,7,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
871,2021-07-14 11:00:00,7,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",63,-0.11138813379425022,0
872,2021-07-14 11:00:00,7,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",48,-0.17562573565014106,0
873,2021-07-14 11:00:00,7,Allegany,Staff,State and Local Affected Facilities,169,0.34255758598737834,0
874,2021-07-14 11:00:00,7,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
875,2021-07-14 11:00:00,7,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
876,2021-07-14 11:00:00,7,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
877,2021-07-21 11:00:00,7,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",63,-0.11138813379425022,0
878,2021-07-21 11:00:00,7,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",48,-0.17562573565014106,0
879,2021-07-21 11:00:00,7,Allegany,Staff,State and Local Affected Facilities,169,0.34255758598737834,0
880,2021-07-21 11:00:00,7,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
881,2021-07-21 11:00:00,7,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
882,2021-07-21 11:00:00,7,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
883,2021-07-28 11:00:00,7,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
884,2021-07-28 11:00:00,7,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
885,2021-07-28 11:00:00,7,Allegany,Staff,State and Local Affected Facilities,170,0.34684009277777106,0
886,2021-07-28 11:00:00,7,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
887,2021-07-28 11:00:00,7,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
888,2021-07-28 11:00:00,7,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
889,2021-08-04 11:00:00,8,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
890,2021-08-04 11:00:00,8,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
891,2021-08-04 11:00:00,8,Allegany,Staff,State and Local Affected Facilities,303,0.9164134959000032,2
892,2021-08-04 11:00:00,8,Allegany,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
893,2021-08-04 11:00:00,8,Allegany,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
894,2021-08-04 11:00:00,8,Allegany,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
901,2021-08-11 11:00:00,8,Allegany,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
902,2021-08-11 11:00:00,8,Allegany,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
